reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status
2023-24,Substations equipment & property maintenance,Substation power transformers,$,1442174.4496000016,5414100.97350001,Powerlink 2023-24 - Category Analysis - RIN Response - Consolidated - 28 October 2024 - PUBLIC(17452408.1).xlsx,2.8 Maintenance,56,Powerlink,https://www.aer.gov.au/documents/powerlink-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=3,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1442174.4496000016,numeric,5414100.97350001,numeric,6856275.423100011,numeric
2023-24,Substations equipment & property maintenance,Substation property,$,2401594.0562000056,13231336.356500003,Powerlink 2023-24 - Category Analysis - RIN Response - Consolidated - 28 October 2024 - PUBLIC(17452408.1).xlsx,2.8 Maintenance,57,Powerlink,https://www.aer.gov.au/documents/powerlink-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=3,validated_manifest_match,Substations equipment & property maintenance,submitted,57,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2401594.0562000056,numeric,13231336.356500003,numeric,15632930.412700009,numeric
2023-24,SCADA & network control maintenance,SCADA & network control maintenance,$,2082777.090400001,6187779.07829998,Powerlink 2023-24 - Category Analysis - RIN Response - Consolidated - 28 October 2024 - PUBLIC(17452408.1).xlsx,2.8 Maintenance,58,Powerlink,https://www.aer.gov.au/documents/powerlink-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=3,validated_manifest_match,SCADA & network control maintenance,submitted,58,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2082777.090400001,numeric,6187779.07829998,numeric,8270556.168699981,numeric
2023-24,Protection systems maintenance,Protection systems maintenance,$,1039544.86,4336162.843799991,Powerlink 2023-24 - Category Analysis - RIN Response - Consolidated - 28 October 2024 - PUBLIC(17452408.1).xlsx,2.8 Maintenance,59,Powerlink,https://www.aer.gov.au/documents/powerlink-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=3,validated_manifest_match,Protection systems maintenance,submitted,59,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1039544.86,numeric,4336162.843799991,numeric,5375707.703799991,numeric
2023-24,Other maintenance activity ,Transmission Towers Support,$,,,Powerlink 2023-24 - Category Analysis - RIN Response - Consolidated - 28 October 2024 - PUBLIC(17452408.1).xlsx,2.8 Maintenance,60,Powerlink,https://www.aer.gov.au/documents/powerlink-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=3,validated_manifest_match,Other maintenance activity ,submitted,60,meaningful,True,other_maintenance_activity,Other maintenance activity,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,,blank,,blank
2023-24,,Corridor Maintenance (Non-Veg),$,7676.85,3765969.496399998,Powerlink 2023-24 - Category Analysis - RIN Response - Consolidated - 28 October 2024 - PUBLIC(17452408.1).xlsx,2.8 Maintenance,61,Powerlink,https://www.aer.gov.au/documents/powerlink-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=3,validated_manifest_match,Other maintenance activity ,continued_group_label,60,meaningful,True,other_maintenance_activity,Other maintenance activity,corridor_maintenance_non_vegetation,Corridor maintenance (non-vegetation),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,7676.85,numeric,3765969.496399998,numeric,3773646.3463999983,numeric
2018-19,Transmission lines maintenance,Transmission towers,$0's,3356928.96208788,9814196.73244444,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,50,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,3356928.96208788,numeric,9814196.73244444,numeric,13171125.69453232,numeric
2018-19,Transmission lines maintenance,Transmission tower support structures,$0's,,,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,51,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,,blank,,blank
2018-19,Transmission lines maintenance,Conductors,$0's,277910.239090828,403113.475856888,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,52,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,277910.239090828,numeric,403113.475856888,numeric,681023.714947716,numeric
2018-19,Transmission lines maintenance,Transmission cables,$0's,596604.124865623,590501.571100314,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,53,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,596604.124865623,numeric,590501.571100314,numeric,1187105.6959659369,numeric
2018-19,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,2291589.81497789,3106949.03509366,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,54,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2291589.81497789,numeric,3106949.03509366,numeric,5398538.850071549,numeric
2018-19,Substations equipment & property maintenance,Substation power transformers,$0's,1355585.08240546,729491.981192129,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,55,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1355585.08240546,numeric,729491.981192129,numeric,2085077.063597589,numeric
2018-19,Substations equipment & property maintenance,Substation property,$0's,2411056.21325687,6445688.08106201,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,56,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2411056.21325687,numeric,6445688.08106201,numeric,8856744.294318879,numeric
2018-19,SCADA & network control maintenance,SCADA & network control maintenance,$0's,56625.8462591599,354612.262380175,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,57,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,56625.8462591599,numeric,354612.262380175,numeric,411238.1086393349,numeric
2018-19,Protection systems maintenance,Protection systems maintenance,$0's,633403.975845889,1009507.43181769,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,58,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,633403.975845889,numeric,1009507.43181769,numeric,1642911.407663579,numeric
2018-19,Other maintenance activity ,Metering,$0's,546802.826051476,250935.188744235,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,59,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,546802.826051476,numeric,250935.188744235,numeric,797738.0147957109,numeric
2018-19,,Communications,$0's,422078.79481913,3215328.28629985,Transgrid 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175594.XLSM.xlsx,2.8 Maintenance,60,Transgrid,https://www.aer.gov.au/documents/transgrid-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,422078.79481913,numeric,3215328.28629985,numeric,3637407.08111898,numeric
2019-20,Transmission lines maintenance,Transmission towers,$0's,7822629.0,5742999.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,50,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,7822629.0,numeric,5742999.0,numeric,13565628.0,numeric
2019-20,Transmission lines maintenance,Transmission tower support structures,$0's,,,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,51,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,,blank,,blank
2019-20,Transmission lines maintenance,Conductors,$0's,256886.0,442186.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,52,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,256886.0,numeric,442186.0,numeric,699072.0,numeric
2019-20,Transmission lines maintenance,Transmission cables,$0's,700597.0,349755.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,53,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,700597.0,numeric,349755.0,numeric,1050352.0,numeric
2019-20,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,2141113.0,2375999.0399311,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,54,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2141113.0,numeric,2375999.0399311,numeric,4517112.0399311,numeric
2019-20,Substations equipment & property maintenance,Substation power transformers,$0's,810521.0,517455.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,55,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,810521.0,numeric,517455.0,numeric,1327976.0,numeric
2019-20,Substations equipment & property maintenance,Substation property,$0's,3251541.0,8476088.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,56,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,3251541.0,numeric,8476088.0,numeric,11727629.0,numeric
2019-20,SCADA & network control maintenance,SCADA & network control maintenance,$0's,62913.0,662521.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,57,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,62913.0,numeric,662521.0,numeric,725434.0,numeric
2019-20,Protection systems maintenance,Protection systems maintenance,$0's,474680.0,617568.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,58,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,474680.0,numeric,617568.0,numeric,1092248.0,numeric
2019-20,Other maintenance activity ,Metering,$0's,496996.0,236808.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,59,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,496996.0,numeric,236808.0,numeric,733804.0,numeric
2019-20,,Communications,$0's,510652.0,2725499.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,60,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,510652.0,numeric,2725499.0,numeric,3236151.0,numeric
2019-20,,Bushfire Remediation,$0's,,8302044.0,"TransGrid 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11,665,158).xlsx",2.8 Maintenance,61,Transgrid,https://www.aer.gov.au/documents/transgrid-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=3,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,bushfire_remediation,Bushfire Remediation,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,8302044.0,numeric,,incomplete_components
2020-21,Transmission lines maintenance,Transmission towers,$0's,5169028.0,5912289.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,50,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5169028.0,numeric,5912289.0,numeric,11081317.0,numeric
2020-21,Transmission lines maintenance,Transmission tower support structures,$0's,0.0,0.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,51,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,0.0,numeric,0.0,numeric
2020-21,Transmission lines maintenance,Conductors,$0's,505044.0,465658.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,52,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,505044.0,numeric,465658.0,numeric,970702.0,numeric
2020-21,Transmission lines maintenance,Transmission cables,$0's,601551.0,351328.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,53,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,601551.0,numeric,351328.0,numeric,952879.0,numeric
2020-21,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,2102979.0,2746524.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,54,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2102979.0,numeric,2746524.0,numeric,4849503.0,numeric
2020-21,Substations equipment & property maintenance,Substation power transformers,$0's,1146164.0,606471.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,55,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1146164.0,numeric,606471.0,numeric,1752635.0,numeric
2020-21,Substations equipment & property maintenance,Substation property,$0's,5218591.0,5672945.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,56,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5218591.0,numeric,5672945.0,numeric,10891536.0,numeric
2020-21,SCADA & network control maintenance,SCADA & network control maintenance,$0's,45777.0,567934.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,57,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,45777.0,numeric,567934.0,numeric,613711.0,numeric
2020-21,Protection systems maintenance,Protection systems maintenance,$0's,533046.0,520189.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,58,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,533046.0,numeric,520189.0,numeric,1053235.0,numeric
2020-21,Other maintenance activity ,Metering,$0's,300237.0,198491.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,59,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,300237.0,numeric,198491.0,numeric,498728.0,numeric
2020-21,,Communications,$0's,378559.0,2053836.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,60,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,378559.0,numeric,2053836.0,numeric,2432395.0,numeric
2020-21,,Bushfire Remediation,$0's,,5298843.0,TransGrid 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029988.1).xlsx,2.8 Maintenance,61,Transgrid,https://www.aer.gov.au/documents/transgrid-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,bushfire_remediation,Bushfire Remediation,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,5298843.0,numeric,,incomplete_components
2021-22,Transmission lines maintenance,Transmission towers,$0's,5564511.0,6996931.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,50,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5564511.0,numeric,6996931.0,numeric,12561442.0,numeric
2021-22,Transmission lines maintenance,Transmission tower support structures,$0's,0.0,0.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,51,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,0.0,numeric,0.0,numeric
2021-22,Transmission lines maintenance,Conductors,$0's,22226.0,570597.0,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,52,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,22226.0,numeric,570597.0,numeric,592823.0,numeric
